date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_50,RSI,Bollinger_High,Bollinger_Low,MACD,sentiment,news_headline
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,60.187400817871094,204216800,65.80837535858154,70.26447338386687,43.587229899210556,77.43629813129981,54.18045258586328,-3.689594079813361,neutral,"In Sweden , Gallerix accumulated SEK denominated sales were down 1 % and EUR denominated sales were up 11 % ."
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,61.90503692626953,167976400,65.25837535858155,70.0071410703681,46.06101323846372,76.17004078012035,54.34670993704274,-3.357822588121927,neutral,The company supports its global customers in developing new technologies and offers a fast route from product development to applications and volume production .
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,61.7786979675293,197002000,64.82050018310547,69.75480213904125,45.901577925558655,75.25430867655528,54.38669168965565,-3.0699923298301854,neutral,"When this investment is in place , Atria plans to expand into the Moscow market ."
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,58.52809143066406,176218400,64.04762535095215,69.38118248321717,41.88426655366886,73.37965007569852,54.71560062620577,-3.0763360250399145,neutral,"`` The new agreement is a continuation to theagreement signed earlier this year with the Lemminkainen Group , whereby Cramo acquired the entire construction machine fleet ofLemminkainen Talo Oy Ita - ja Pohjois Suomo , and signed asimilar agreement , '' said Tatu Hauhio , managing director ofCramo Finland ."
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,59.50471878051758,165934000,63.447750091552734,69.06162623559867,43.484664415874725,71.83637686815615,55.05912331494932,-2.966077475144786,positive,"At first the contract envisaged the construction of three ferryboats with an option for two more units , further confirmed at a total value of 500 mln euro ( $ 645.8 mln ) ."
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,58.649559020996094,129880000,62.85250015258789,68.72009190932137,42.38404352589841,70.29195881002164,55.41304149515415,-2.916090329771464,neutral,"In June it sold a 30 percent stake to Nordstjernan , and the investment group has now taken up the option to acquire EQT 's remaining shares ."
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,63.76601791381836,201820400,62.80625,68.59842165033527,50.46264420429563,70.16442975102228,55.44807024897772,-2.4236948619455276,positive,"KESKO CORPORATION STOCK EXCHANGE RELEASE 28.02.2008 AT 09.30 1 ( 1 ) Kesko Corporation and Aspo plc today signed an agreement by which Aspo acquires the share capital of Kauko-Telko Ltd , a subsidiary wholly owned by Kesko ."
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.02743911743164,202887200,62.48237495422363,68.45171876871214,49.386179080335424,68.80826150775819,56.15648840068907,-2.0709214337818196,positive,Sponda Plc Stock Exchange Release 5 December 2006 at 15.45 EUR 1.5 BILLION SYNDICATED CREDIT FACILITY FOR SPONDA Sponda has signed an agreement for a one-year syndicated credit facility for a total of EUR 1.5 billion .
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,64.64060974121094,168895200,62.3653751373291,68.37586712409814,51.804507604995514,68.28906448109318,56.44168579356503,-1.638509806946459,neutral,STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program .
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,65.1070556640625,161834800,62.61237506866455,68.32181341564699,52.51107168030092,68.8668465611766,56.35790357615249,-1.2427630349276484,positive,"The contract covers HDO platform , AC800 and CXE880 optical Fttb nodes designed to increase the forward and return path capacity of the transmission networks ."
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,66.38495635986328,131022800,62.55337505340576,68.32144818366082,54.47996240694007,68.56466026008115,56.542089846730356,-0.813642001297282,neutral,The new plant is planned to have an electricity generation capacity of up to 350 megawatts ( MW ) and the same heat generation capacity .
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,69.73760223388672,194994800,63.11387481689453,68.45639127246794,59.2530675279714,70.25808899753007,55.969660636258986,-0.1929503579801377,positive,"The OMX Helsinki 25 index was up 0.92 pct at 2,518.67 and the Helsinki CAP portfolio index was 0.91 pct higher at 4,711.19 ."
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,69.10108947753906,131154400,63.508499717712404,68.56035624880039,58.00940300357676,71.4579926953556,55.55900674006921,0.24329476317036836,neutral,"- So , the sales growth of cars considerably influence on the tires market '' ."
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,69.65015411376953,157125200,64.00874977111816,68.68240112572397,58.81247162317108,72.66009440207876,55.35740514015757,0.6273810811848364,neutral,"A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan ."
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,68.70508575439453,215250000,64.48399963378907,68.76152253052861,56.79890423646534,73.50139582418024,55.466603443397894,0.8435751284503112,neutral,"As a result of the share issue , the number of the company 's shares increases by 391,630 shares and the share capital by a total of EUR 15,665.20 ."
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,67.27899932861328,130015200,65.08012447357177,68.7799921634077,53.80530916581682,73.6887464431676,56.47150250397594,0.8862791075497114,neutral,"Finnish real estate investor Sponda Plc said on Wednesday 12 March that it has signed agreements with Danske Bank A-S , Helsinki Branch for a 7-year EUR150m credit facility and with Ilmarinen Mutual Pension Insurance Company for a 7-year EUR50m credit facility ."
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,65.19937896728516,180991600,65.63012447357178,68.7138159522661,49.69227285953928,73.21648191048435,58.04376703665922,0.7389243921992374,neutral,"On the route between Helsinki in Finland and Tallinn in Estonia , cargo volumes increased by 36 % , while cargo volumes between Finland and Sweden fell by 9 % ."
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,67.07735443115234,116862400,65.99537448883056,68.72601930809407,53.1734097435754,73.49646868471585,58.49428029294528,0.7692145136069684,neutral,"Other measures included increasing synergies and economies of scale within the Grimaldi Group and personnel adjustments , divestments and redelivery of excess tonnage ."
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,66.8173828125,124814400,66.36424942016602,68.72725383306388,52.63051535920713,73.64351257270152,59.08498626763052,0.7628409354393568,positive,"Rinkuskiai raised the sales by 18.1 percent , to 1.37 million liters , while the sales of Kauno Alus grew by 14.3 percent , to 960,000 liters ."
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,68.74638366699219,126161200,66.67087440490722,68.80628310648004,56.2038625743604,74.14281758615945,59.198931223655,0.9075016743339148,neutral,TELECOMWORLDWIRE-7 April 2006-TJ Group Plc sells stake in Morning Digital Design Oy Finnish IT company TJ Group Plc said on Friday 7 April that it had signed an agreement on selling its shares of Morning Digital Design Oy to Edita Oyj .
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,68.79496765136719,117087600,67.11374950408936,68.88417409669391,56.293305309581534,74.45930924173207,59.76818976644664,1.0144868080885914,positive,TELECOMWORLDWIRE-7 April 2006-TJ Group Plc sells stake in Morning Digital Design Oy Finnish IT company TJ Group Plc said on Friday 7 April that it had signed an agreement on selling its shares of Morning Digital Design Oy to Edita Oyj .
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,67.67984008789062,112004800,67.41087436676025,68.91401027498303,53.58856960148583,74.66058002080375,60.16116871271676,0.9952069692336067,neutral,"The 718,430 new Series A shares will become subject to trading on the Helsinki Stock Exchange 's Main List , together with the old Series A shares , on July 3 , 2006 ."
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,69.9028091430664,137280800,67.8288745880127,69.03238252877124,57.92818320206439,75.10910355683842,60.54864561918697,1.151239411787401,neutral,The fuel purchase contracts have been signed with three months ' delivery from this September to November .
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,71.37747955322266,183064000,68.48999938964843,69.20562230992697,60.562596353314255,75.27355426899905,61.70644451029782,1.3814211830171104,neutral,Tiimari operates 194 stores in six countries -- including its core Finnish market -- and generated a turnover of 76.5 mln eur in 2005 .
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,70.22834777832031,240616800,69.0417495727539,69.32569601663786,57.53907861138087,75.13424855824404,62.94925058726376,1.451690240210425,positive,Under this agreement Biohit becomes a focus supplier of pipettors and disposable pipettor tips to VWR customers throughout Europe .
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,71.22200775146484,133568000,69.68862457275391,69.48115895384922,59.42537862129609,74.58287367497081,64.794375470537,1.5717677448615746,positive,"The combination of all services enabling us to offer a complex and strengthened service chain not only limited to the Baltic port connections but also for getting access to the world wide Grimaldi Network into the Mediterranean , Africa and North America `` says Uwe Bakosch ."
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,72.29095458984375,147751200,70.12724952697754,69.67366250035116,61.41144477372816,75.05572610154431,65.19877295241076,1.7356828447903752,neutral,No blind-spots coming from 1 vantage point allows investigators to see the whole story in high resolution with no unbroken video .
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,73.03679656982422,142333600,70.64224967956542,69.88871499918848,62.7803808836657,75.41043709856865,65.8740622605622,1.9055517119436303,positive,"The company still expects its turnover in 2010 to slightly increase from the level of 2009 , adding that `` market predictability is still too poor for trustworthy forecasts on the market development of the contract manufacturing business during the current year '' ."
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,73.79236602783203,115215200,71.11312446594238,70.12582411916516,64.16716680468735,76.01706635633947,66.20918257554528,2.0789466665883793,positive,The acquisition will considerably increase Kemira 's sales and market position in the Russian metal industry coatings market .
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.54874420166016,133838400,71.63987464904785,70.41628204471566,66.89640158984737,76.9117609963242,66.3679883017715,2.318541904195257,positive,"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 ."
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,76.73754119873047,145946400,72.16187477111816,70.74319264850745,68.84782372883873,78.04460029253539,66.27914924970094,2.5771588754340087,positive,"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % ."
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,75.86056518554688,162301200,72.46637496948242,71.02198905113568,65.76778008877821,78.84448775706494,66.08826218189989,2.6786146841642307,positive,"`` The change will optimize the operational efficiencies of our growing business , '' said Julia Prohaska , director of marketing communications for Fiskars ."
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,74.94461822509766,200622400,72.75662498474121,71.25298942066452,62.616922383876584,79.3844176834898,66.12883228599262,2.652591380189236,positive,"`` They would invest not only in the physical infrastructure , but would also provide know-how for managing and developing science and technology parks , '' said Sunrise Valley director Andrius Bagdonas ."
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.40504455566406,158929200,73.04225006103516,71.49346050754946,63.561922672839735,79.94519285380187,66.13930726826845,2.6396663899475925,positive,"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 ."
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,74.95921325683594,166348400,73.35362510681152,71.70656001171496,61.92951280643733,80.36679854631333,66.34045166730971,2.5629622375112717,positive,Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 .
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,76.72534942626953,135178400,73.82900009155273,71.98238110395239,65.6890350760175,80.94844817661111,66.70955200649435,2.6182457393060474,positive,Finnish Bank of +_land 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.2820053100586,101729600,74.38862533569336,72.22954277289973,63.98095787780074,81.04662225357198,67.73062841781474,2.5954256321546296,positive,"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 ."
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,77.76554870605469,111504800,74.92775039672851,72.52671767382844,67.06686953299376,81.50691858404085,68.34858220941618,2.669422049163117,positive,"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier ."
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.18577575683594,102688800,75.45050048828125,72.78890527586964,64.7327614446549,81.63514300882761,69.26585796773489,2.6495112010177877,positive,Net sales of Finnish food industry company L+Ænnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.68270874023438,81803200,75.89950065612793,73.06081109493786,65.83047907614767,81.95427956065119,69.84472175160467,2.6444016049221233,positive,An individual promotion also generated slightly higher-than-expected revenues .
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,77.15654754638672,125522000,76.31900062561036,73.30087743421802,63.57412746717824,82.0544834254683,70.58351782575241,2.5671857331820576,positive,Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.49270629882812,112945200,76.81312561035156,73.54505856769538,64.41333290973729,81.82007558619775,71.80617563450538,2.504954145989444,positive,"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 ."
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.52681732177734,133560800,77.19462547302246,73.78103666307987,64.50269244067178,81.80278079581436,72.58647015023055,2.4304430333886984,positive,Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.45130157470703,153532400,77.49637565612792,74.0047215237572,64.11880099034809,81.86851447862408,73.12423683363177,2.3381857370669934,positive,Clothing chain Sepp+Æl+Æ 's net sales increased by 7.0 % to EUR 30.8 mn .
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.4037857055664,80791200,77.90612564086913,74.25796779835021,66.8025328432405,81.74479388943273,74.06745739230554,2.317235669255112,positive,Construction volumes meanwhile grow at a rate of 10-15 percent annually .
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,78.76675415039062,87642800,78.2833755493164,74.51589059388444,67.79117250735828,81.6921938757432,74.8745572228896,2.3041294593272994,positive,Finnish and Swedish construction markets are still experiencing an estimated 4 % annual growth in 2008 .
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.20036315917969,104491200,78.62787551879883,74.78114973841042,68.97967577214271,81.77582660467154,75.47992443292613,2.303101726813395,positive,"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 ."
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.51828002929688,87560400,78.89900054931641,75.00855570282785,64.92146242606276,81.72194595870324,76.07605513992958,2.2202101373565313,positive,"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year ."
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,80.75455474853516,137250400,79.24600067138672,75.31704371448166,70.95481555281799,82.22795238562954,76.26404895714391,2.313041821346289,positive,"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 ."
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.23202514648438,95654400,79.53762550354004,75.63264975955177,72.05976851911133,82.90776902508846,76.16748198199163,2.3985018954127924,positive,"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 ."
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,83.79715728759766,147712400,79.89987525939941,76.03911437912204,77.10012821693172,84.26515572717555,75.53459479162326,2.6481244146199856,positive,"International sales rose by 59.8 % to EUR 1,244.4 mn ."
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,85.95304870605469,166651600,80.41775016784668,76.5164039754103,80.3143842449129,85.98157790924662,74.85392242644673,2.9900154056402215,neutral,Kalmar Espana generated net sales of some 11.3 mln euro $ 14.8 mln in 2005 .
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,81.826416015625,201662400,80.77087516784668,76.80889787732053,62.291290990671015,86.29634666706708,75.24540366862628,2.885969661532414,positive,Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.53286743164062,200146000,81.13662490844726,77.11835274284687,63.78938873640868,86.68554517760683,75.5877046392877,2.8293984336110896,positive,Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.55355072021484,138808800,81.57762489318847,77.45675057875852,65.89746823165147,87.1203021732445,76.03494761313245,2.836393691950221,positive,"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces ."
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,85.7679214477539,165428800,82.04162483215332,77.87099552245687,69.98054915027198,88.08732520336913,75.9959244609375,2.990832710869583,positive,"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 ."
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.64854431152344,114406400,82.52224960327149,78.26419174057513,69.49751367007484,88.8200511581651,76.22444804837788,3.0679764935439806,positive,"Nokia also noted the average selling price of handsets declined during the period , though its mobile phone profit margin rose to more than 22 percent from 13 percent in the year-ago quarter ."
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.68265533447266,96820400,82.92849960327149,78.6433411917911,69.56216629452285,89.51502720820716,76.34197199833582,3.096246398958087,positive,Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.19300079345703,264476000,83.33937454223633,78.98791605898265,67.35502421415617,89.97247686319551,76.70627222127715,3.0430246611622636,positive,Operating profit margin increased from 11.2 % to 11.7 % .
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.42198181152344,135445200,83.8391242980957,79.40868400879889,71.7493561832275,90.80466734156057,76.87358125463082,3.149126885483909,positive,Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,89.28799438476562,212155600,84.46162414550781,79.8880493298195,74.80676369473514,91.86292678830738,77.06032150270825,3.349131528735427,positive,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,87.71186828613281,192623200,84.9859992980957,80.28518462628338,68.10254195808045,92.40073297394488,77.57126562224653,3.3386322188616333,positive,"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn ."
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,88.87629699707031,137522400,85.56837425231933,80.71360872268296,70.2255852189056,93.0172935615493,78.11945494308937,3.3876867840021987,positive,"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year ."
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,86.1455078125,205256800,86.01449928283691,81.01532999711513,60.11955274965037,93.00741928230529,79.02157928336852,3.163952647512474,positive,"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million ."
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,88.13088989257812,130646000,86.51362419128418,81.38512096565275,64.15799856626828,93.27123903555471,79.75600934701365,3.1151414200214873,positive,Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,88.86653900146484,140223200,87.03187408447266,81.77001806300919,65.55011259477679,93.5536903866262,80.51005778231912,3.1016265193251797,positive,"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said ."
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,88.6984634399414,110737200,87.51924896240234,82.13305642673004,64.92959344561412,93.69663808124788,81.3418598435568,3.04193101830343,positive,Sanoma Magazines ' net sales are estimated to grow in 2006 .
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,88.6984634399414,114041600,88.04162368774413,82.4818579918736,64.92959344561412,93.50967312885824,82.57357424663003,2.960495158319972,positive,The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.07118225097656,118655600,88.57099876403808,82.91247146379538,69.63534241606838,93.98551592126529,83.15648160681087,3.0571997256560053,positive,"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days ."
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,90.78858947753906,112424400,89.06137390136719,83.31482554797407,68.45721744972857,94.27380133187128,83.8489464708631,3.0749915532343977,positive,"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year ."
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,92.90304565429688,117092000,89.52862396240235,83.78649900802594,72.24164389560566,95.21273757296557,83.84451035183913,3.2269936475409082,positive,The Department Store Division reported an increase in sales of 4 per cent .
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,93.30257415771484,125642800,89.90574913024902,84.2557540446291,72.90314712955019,96.16193265692397,83.64956560357408,3.342015595926071,positive,The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,93.46578216552734,90257200,90.50299911499023,84.71317538283758,73.18429072749188,96.6603101980203,84.34568803196017,3.407408341775948,positive,"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % ."
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,93.03461456298828,191649200,91.0418743133545,85.13530579588424,71.08590947012803,96.95500382815537,85.12874479855363,3.38451218407198,positive,"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 ."
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,94.57418823242188,170989200,91.60737457275391,85.60284293120573,73.95725217525472,97.55021989552202,85.6645292499858,3.4540436916635855,positive,"The transaction doubles Tecnomens workforse , and adds a fourth to their net sales ."
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,95.224609375,153198000,92.09262466430664,86.07822157994751,75.08301416839161,98.36053885345864,85.82471047515465,3.522405145202427,positive,- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .
